Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,25/07/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,2.826904854,62.34339437,77.51110225,22.54870694,10.99122515,-1.754589805,6.840587652,-16.67080472,7.645792238,19.29331031,15.14458108,-3.89582844,-8.613153571,-1.148390264,0.396232119,10.71801529,5.426591723,10.24316921,10.41636544,7.269066786,-4.368850092,-9.10234261,0.084233694,5.861684407,-5.149351622,0.99964772,3.496770932,1.608475391,0.866763903,3.112245608,1.307367993,4.351113932,1.10526505,-1.094690219,5.112373655,3.145227232,-2.294363742,-3.78700569,-0.236292802,0.602059373,3.501312332,2.64675892,6.350043702,4.282881719,-4.793398139,-7.531825013,-1.25807375,-2.522385747,-3.573368028,0.444638517,0.119161082,-2.871323812,-0.018356673,-1.163316683,-2.11716851,3.615164617,3.038743644
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.271951868,2.724132753,2.72548732,7.143133894,3.657911339,8.144570588,6.902708111,4.445881775,-0.919692651,6.452653324,5.54666766,1.365051447,1.438726213,1.401864262,0.643806464,0.640927421,-0.740238344,0.412249713,0.55469619,-5.963807891,2.937325087,3.041239357
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.494937795,2.094496945,6.125674927,4.957697612,7.673805395,3.089915912,2.640894601,4.376935176,2.668720146,8.322102222,-2.152156811,-1.816669331,4.106332712,0.623272128,1.186000345,2.006001303,0.762338883,4.670487814,0.249198303,5.818348808,3.25132238,2.221561385,2.965681287,1.797705947,4.138315668,1.834970708,2.74307172,3.920326229,1.479718397,1.070266491,1.721644174,4.91447308,-0.812757164,0.768829469,1.90928657,1.700962517,-1.912790951,-0.372285234,0.739013705,1.102322127,0.401431242,-0.031459517,3.486331857,5.169692809,4.244215049,3.699835752,2.6116655,-0.490588214,0.564734298,-0.656496931,0.60228723,1.662633011,2.804256529,3.209994306,3.382018952,4.263753957,3.05478922,4.532445206,0.862674222,-2.97029465,4.551848476,4.196664289
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.69263097,5.036453844,5.284386199,1.295045717,5.903699549,4.402383574,5.383911506,3.901365293,5.372733982,3.980611712,6.601024457,1.73933274,2.552982735,-0.223724696,-0.851167049,-0.859153539,-1.351832196,7.195751108,2.081977317,10.4741602,6.69320551,2.925476932,-6.68744959,0.362281773,2.578452307,1.268007728,-3.957797585,-15.24630366,-0.585158721,5.829634587,7.141625895,5.984682428,3.307520111,0.767703646,-0.296866179,1.99409557,4.338314914,5.213962698,1.871325109,0.709781117,-1.373882584,0.264941529,2.220107188,5.476504972,5.162896882,6.629931779,9.926766132,7.854774034,-0.57934815,3.95086673,9.350391815,7.843394001,5.038254624,3.249830152,3.907928868,3.148432711,3.793677978,1.963037847,1.640187476,-18.85438221,14.3217931,9.368782939
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.213292638,6.833795827,1.318655687,3.478379013,2.580092287,5.147316957,0.91015887,-2.66771483,0.612095556,0.708838593,1.962260522,0.72293181,3.507914736,6.608861508,1.704928566,-1.022697362,-2.111325189,-5.064181835,1.523717083,3.319518086,2.962511178,-2.623042214,-12.56156695,1.143797386,-0.321378536,6.925231408,7.268893648,-11.46472601,-14.26054822,-7.066018542,0.074176096,-2.543927188,3.155013694,10.11038075,5.365021248,0.907659326,4.553923792,-2.138624909,-0.183045689,1.144772992,-0.724689715,4.220570171,3.075842181,3.94011216,5.328379247,6.643046878,7.686264095,8.34694304,0.387889021,7.516169673,5.432110096,5.169761905,4.8333478,1.319201257,2.048956732,2.547867082,0.985513944,2.037249793,0.306641969,-12.15393825,12.03590104,1.676269608
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.613696136,1.916292194,4.059425547,0.574464113,2.490603741,1.654766664,2.450210148,2.295504441,2.014068165,1.037779768,2.684018785,2.780126289,6.106613403,0.941189589,2.948526561,6.076263597,2.791524011,2.34033689,2.766148154,2.451574758,0.799595997,1.134998323,-0.602998267,-9.2893935,-9.063524287,1.117667282,1.989138483,4.262220021,3.762012597,0.685480245,-2.77521706,-1.921961462,-0.199032509,1.956091874,2.20762823,3.331902686,2.620545423,-2.882086759,0.964850758,2.094018889,0.890742891,1.598835281,2.987189615,4.472464559,2.930610289,3.350809008,4.545525134,2.41093433,-0.401300433,5.418030304,2.024219921,5.049330149,4.964801336,4.642336029,4.587218252,5.265571274,5.064393253,4.548700918,4.376525552,-10.97819414,4.146514167,6.0076999
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.892553444,3.459381422,-3.404497997,4.71381333,4.35827776,0.670558181,3.353959475,-4.479766338,-5.221035149,1.762037545,8.438333123,3.338246712,-2.622222079,6.347622035,7.551150341,-0.206754779,-4.191741627,-0.04319725,0.104575693,-9.390425024,-13.58337032,
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.572787456,3.979029437,1.791865331,6.265181388,7.947756844,3.516636694,1.778278204,2.043857518,5.798543918,8.253848184,3.782783107,3.159572246,4.079702179,0.314204413,-3.048851201,-5.464734469,-1.298820635,6.289902154,-0.253059872,-4.282248197,-2.2977658,-1.700199361,1.085603534,-2.445039916,1.794622345,2.454212646,0.56036899,0.691224144,-3.63157593,-5.543155892,6.087753139,9.840520495,13.93469666,2.131881467,-6.762898492,3.919127957,-7.285725907,-7.109685144,-1.638768931,-5.803412968,-3.454827001,-3.447749165,-1.163395423,-0.579036527,2.979565512,2.119541159,4.499463701,-3.326428164,3.594445214,6.869897321,-1.785403722,1.7897666,1.066371766,10.6123177,3.902031266,2.917343102,1.085312169,-2.571319961,2.145463386,-5.224817586,-1.910131799,2.607729817
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344790996,2.201065853,3.47468276,5.070855523,6.95760302,6.034846978,6.379349289,4.60310921,4.66358145,5.658674595,1.286507642,2.083135916,3.568268652,5.044290879,3.552334782,6.198413684,7.119690211,4.185772086,2.762525251,3.229049129,4.985722186,1.545464342,0.917452492,3.914705633,4.452883998,2.997773055,5.126896815,5.945420508,4.475553602,-1.848440388,7.277862111,5.392019451
Pre-demographic dividend,PRE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-3.046596478,3.670104044,3.142106987,1.398643639,1.631915647,-2.52407193,-8.766540987,-0.178808672,8.924298459,9.427142686,6.694692432,0.324605811,1.402823985,5.820166562,-2.932138802,4.447325905,2.004032171,-3.578486229,2.403459799,1.463273357,-6.176266306,-3.493226588,-7.330559399,-2.456696176,0.58024922,-0.078880274,1.478116368,1.032125098,-0.723375509,5.721392824,-10.11936292,-0.092944023,-3.230600984,-3.085486281,0.0540084,2.857379487,3.946629176,3.938544906,1.325559714,2.602176204,1.664439368,2.570279518,-3.462190133,8.480955652,2.877451896,3.220793644,3.182301998,3.273200956,1.560172539,3.389909836,0.992511402,0.477950354,2.70528724,2.062707261,0.324661326,-0.423347424,-1.227987091,-0.338176857,0.391506242,-5.160207492,0.264236709,1.297117317
Puerto Rico,PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.180691477,6.086398519,6.299405803,4.984481718,7.52366044,6.229836985,5.392966099,4.532851624,8.475261449,7.04792916,4.663795475,5.078763543,4.071923339,0.798560594,-2.469629013,4.502977118,4.412682374,5.540172763,6.58980534,3.010752187,0.007746616,-2.604948583,-3.335473117,4.881749917,2.095776345,3.975056525,4.776533924,4.911513149,3.389951211,-3.701708113,1.583227814,3.891316524,3.766936257,3.222679373,3.58766391,1.172302687,3.9099388,4.925886874,4.863317331,2.98675151,6.086049154,0.78642427,-0.009183943,8.726426357,-1.845460369,-0.991029991,-0.582297438,-1.266583453,-1.416210879,0.092102072,0.80057306,1.24696939,0.842159018,0.436573539,0.706704569,0.666133348,-0.509099449,-0.409307044,1.664238799,-6.767756465,1.013321094,4.673248816
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.688668547,5.847863243,5.447292906,6.251799366,7.908127608,4.865748976,8.228805391,9.342101838,3.041293054,13.6150933,7.084085469,8.182479646,11.16628045,-0.258166202,-7.91460737,3.902712674,4.487287895,1.712589726,4.512543383,3.464371113,0.740802197,1.512893397,-0.635202611,-2.256578076,2.526604936,4.04627863,6.41006293,7.600903459,6.596071298,4.177328417,4.609033561,1.168103297,-2.163020612,0.693517391,3.922373598,3.115805766,3.935797957,4.279611057,3.320509259,3.089054048,1.227263423,0.220542488,-1.301742086,1.545620102,0.595038718,1.441936413,2.305552113,0.174700555,-3.214389967,1.690928415,-1.551468317,-3.667531416,-0.377398249,1.337119967,2.214482885,2.341823216,3.759094389,3.01412373,2.658392606,-8.396854511,5.215977985,6.132124565
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.346242701,0.799088877,2.142376174,1.648086033,3.576482099,-0.460894532,6.581534564,2.120153976,2.334494481,3.201816981,3.182604758,4.189928488,4.741828291,5.724377586,4.231697,4.899844269,8.765546332,9.272804112,9.063369603,8.827756761,6.258129819,-4.077581707,-5.69902504,-0.01306925,1.637520927,2.062764266,4.618061656,3.011929165,4.043454822,1.355337243,0.792061039,-0.896597874,2.325009421,2.761897608,4.302637511,-0.748828995,1.935515327,-2.069316536,-3.379211906,-4.178473563,-2.503241441,-1.439257091,3.020120633,2.845729149,1.004272268,3.712646975,4.375543134,5.458654921,-1.265526561,9.823414633,2.942162242,-2.038731097,6.80851345,3.830497925,1.503457647,2.792759759,3.345815987,1.795951631,-1.724202051,-2.148477897,2.696256138,-1.060174073
West Bank and Gaza,PSE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427689349,-3.217162808,9.645838202,11.44966726,5.548624948,-10.86318811,-11.59863728,-14.69701374,11.13938499,18.8491815,8.482908417,-3.49430235,1.169825962,4.513711439,5.734576813,3.065654256,6.867834875,3.510367464,2.214850479,-2.471026305,1.372585088,6.446661461,-0.577622802,-1.304814192,-1.151613665,-13.49638697,4.414695345,1.442370745
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.281105642,-5.749860427,-3.310219189,3.648934098,-4.610063999,3.491113778,-4.21636593,-0.906608724,3.338457711,2.404261069,-1.274562198,4.264638031,1.603336833,3.545711718,3.171371371,1.792881425,-2.67098082,0.056723073,3.372592479,-3.075955331,-0.294938812,0.776862973,0.770024704,2.78720837,1.261738403,1.001271955,-0.805500457,1.001465925,-1.63867974,2.577981028,2.692598781,-0.047891658,2.020074151,2.487394861,2.463781417,2.535332785,2.882485583,1.765636181,-0.016834644,-11.35529178,-4.878252959,4.874061517
Post-demographic dividend,PST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.102630558,4.405843165,4.063137601,5.147657588,4.331118983,4.785561771,3.320480038,4.984797255,4.363413489,1.756688345,2.550219187,4.370300282,5.192349731,-0.091019984,-0.737205825,4.129850758,3.121146781,3.686619654,3.111494516,0.282624335,1.211504386,-0.420578427,2.590279409,4.259448874,3.209925214,2.635201591,2.958150888,4.086114349,3.172552857,2.069999097,0.382425022,1.246760104,0.534508386,2.554696401,2.14576676,2.314106264,2.863402654,2.321184499,3.034421782,3.504944524,1.018523333,1.021459377,1.51394289,2.67917407,2.24954339,2.35255092,1.945210195,-0.237704604,-3.886097137,2.452186476,1.377983546,0.82844136,0.957297505,1.453603487,1.682293808,1.291521036,1.975094252,1.899293699,1.399599179,-4.771931192,5.30093844,2.701840929
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,5.712295351,-8.077047981,10.9156746,-6.081581975,-1.897306576,8.134405263,-7.972723328,4.157059904,14.10746503,-7.952170565,4.813352279,-1.107229388,6.50597147,0.768093519,-2.603520985,-0.575719818,-1.481113739,-0.268372929,0.066567006,-3.505875841,10.81951863,-1.127441842,-5.932449336,-0.231247862,-2.013226156,1.560226791,-3.331582876,-3.103508725,-3.380066355,-2.008940897,-2.249382893,-1.73021911,0.122441692,0.26446852,1.555972819,-1.952234879,-0.744711326,0.560718467,-0.52517415,-1.143644084,-0.520075697,0.506867933,-0.8415993,-4.816623138,-2.983311478,-3.464385684,-1.383517732,-0.105925368,-0.045320964,1.135553715,1.690910356,3.61876449,1.000062615,1.967142229,-7.678578454,1.688652526,
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.136390356,2.019062639,-1.17681781,14.71063896,-1.470185326,5.49322129,-2.781718211,0.360880522,0.415386597,12.3874949,7.67760832,-0.847554024,-1.177192047,-3.178365702,-3.928099196,-4.107862468,-5.732609622,-0.776739175,-0.679178208,-2.005009486,4.317616379,4.559816888
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.15844134,-7.939239528,1.66711861,4.083147899,6.448659414,4.207522544,-4.57473043,-1.826823974,-0.220150555,2.593975232,6.696673666,7.655869434,3.081963843,11.05911322,5.316506112,8.670675853,8.829648237,11.1442089,-4.726982601,-3.328750364,5.032437581,2.379752336,0.642981501,4.511416855,3.646553566,3.449295219,8.823700768,6.653765808,4.401721366,-3.145541561,6.59760922,5.69443511
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.162835973,-5.31876191,-14.61391714,-8.619686184,-12.53978986,-4.122772365,-3.614975495,1.56770415,-5.143115362,6.729502923,10.46370916,5.546718339,5.182750238,7.787967524,7.632491182,6.806607653,8.554941475,8.685765482,5.246210018,-7.827749977,4.453096398,4.218723339,3.849151935,1.538973517,-1.045262038,-2.183885472,0.01024792,1.709385694,2.815524107,2.243979517,-2.461151415,5.177234865,
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-6.825966603,8.642565809,-11.77551959,-14.40494916,4.293539676,4.045055491,3.739978983,3.724796455,7.602731469,2.777936064,-1.793614487,-2.650481321,0.429156469,-1.523670044,-4.918493894,16.09928547,-0.885478405,6.074962039,8.509626897,5.356428291,1.669108319,-1.988153904,2.245405524,-7.360684287,0.903810061,1.721709141,-3.556901745,1.220699795,-2.667884036,-4.772493988,-4.672529261,3.501099582,-10.98621084,-41.58686136,60.09054132,-4.523534475,-0.27574313,5.448853974,3.114948521,7.029283557,6.981367673,11.18619811,-0.131821075,4.711817741,6.536954234,6.354819091,4.772656733,8.219975419,3.479419493,4.572483955,5.22392023,6.001710229,2.25767216,3.67277271,6.290311058,3.413261454,1.391891902,5.928769004,6.878002017,-5.662297223,8.277953271,5.685991379
South Asia,SAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.771636204,0.981180463,2.790312157,5.234961939,-2.943607716,-1.079142925,3.747602545,2.196757505,3.362174941,3.445690281,-1.533142391,-3.918595126,1.456427509,0.104330927,4.49536026,0.264623455,3.854542024,3.696833913,-4.84915544,3.992757753,3.97809112,1.430199352,4.143917854,1.764083245,2.966325612,2.40069969,1.859355495,5.933650572,3.010569931,3.071967685,-0.142666266,3.474163453,2.036553618,3.65919086,4.602172296,4.55975457,1.65667807,3.397779306,5.465050114,2.107149748,2.443279548,1.63563748,5.286865894,5.638768101,5.734438738,5.933142044,5.643430664,1.775084676,5.379450688,5.906814101,3.591083757,3.998412138,4.626856418,5.576219856,6.035444993,6.392295139,5.246829115,5.086180398,2.76403767,-5.721617987,7.164711027,5.503292712
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,1.679040869,51.8571463,15.0398557,16.94153162,17.78578394,10.09714264,-13.70313844,11.84446957,1.764353914,-9.905402626,6.469827955,0.565913283,-2.892471606,-24.43073467,-19.94553465,-9.032034686,-13.85251085,11.86560308,-10.65119305,8.313051546,-4.647389915,10.50403037,10.52259891,0.214230627,-4.487074104,-2.294022468,-2.553744056,-0.119749491,-1.574099101,0.208505852,-6.223430445,2.989460932,-3.619601889,-5.12799176,8.707699558,5.62715095,2.389729574,-1.201288712,-2.077052713,2.232938638,-5.657418037,1.724833907,8.273244386,3.133563625,0.691065527,1.94530192,2.694521078,0.321643717,-2.3400685,0.341212854,-1.445208185,-4.79246757,4.056751496,7.374954355
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.513713788,4.140632684,-5.387232993,-3.843204089,3.778808064,-6.083712187,-1.142125618,-0.663986109,-1.221504834,3.180125995,-0.590306956,-7.861292574,-2.447848679,7.624054205,11.4437143,12.36532559,2.255732314,-9.505555192,-8.63550699,-2.367081738,3.314968476,2.06062987,-1.054328189,-7.136380658,-8.04249513,3.353295403,12.3241046,-0.900489468,8.260296832,-6.993142239,5.553589165,4.919099764,2.859125045,-1.406145655,3.231007167,3.372088269,15.37241938,1.983950188,0.629259591,3.29817914,3.534626661,3.175831597,3.494451685,2.327351127,2.648948123,3.312195908,2.407775788,0.595542525,-5.737535577,0.806213762,6.364974079,-6.662419424,-0.398675964,1.797467159,-1.207998062,0.29878369,-2.515686387,-5.737812284,-4.968250702,-6.250228079,-4.483619626,
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.12105021,-2.91694691,-0.964733652,0.988749355,-1.523667914,-0.068031232,-4.082857288,3.198586499,-9.268812189,5.408267467,-3.045524934,3.287399062,-8.325241065,1.243645096,4.627787738,6.11880211,-5.013068325,-6.162351356,4.477841628,1.446438866,2.517306635,5.199511224,-8.146691778,1.150907076,0.624440536,0.204466371,3.196483491,-3.658087583,1.017292946,-3.567018246,-0.229978371,-1.477836955,-1.385541594,-2.665333952,2.833495451,-0.411196109,0.676342249,3.497438282,3.849657261,1.470780682,1.857485378,-2.318996909,3.028062941,2.059295773,1.692838859,-0.297866563,0.155202178,1.003708684,0.038174665,0.625915167,-1.387056834,1.205183768,-0.327534793,3.374701174,3.508054186,3.506889188,4.527490631,3.364821604,1.82926307,-1.342145925,3.758245804,1.50900297
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.580373932,4.616034381,7.293766759,-5.555053671,5.245415269,7.474577044,10.05090033,11.58597603,12.13398097,12.18402306,10.37079951,11.23603988,8.555359642,4.366072197,2.481255806,5.998924538,5.38197486,6.481254758,8.180134489,8.724607403,5.614279638,2.503512627,7.153752205,6.755184056,-0.758403193,1.438615057,9.14418252,8.475501124,6.971857275,5.631848024,3.695382282,3.483718244,8.675304888,7.665158475,3.968567752,3.190985139,4.739926747,-5.457986674,4.876891842,7.165988202,-3.703665952,2.979229621,6.101275546,8.572205292,4.872093269,5.648343294,4.572986271,-3.415492694,-2.846771949,12.50852155,4.023381649,1.904462237,3.133979149,2.594723155,1.762324686,2.266173007,4.452147342,3.090075215,0.178353465,-3.600848086,13.51912685,0.273797564
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-5.110289264,-4.979204919,0.402095256,-3.182852204,-6.363482295,-3.464692614,5.009642986,-1.834441883,1.139245876,-0.830018725,2.895405638,9.434832386,1.012928611,5.01007403,6.953697343,-1.25361105,-3.654443687,-1.461992825,-3.116789554,-16.41998489,-10.13377894,-5.035048501,4.108525978,5.270962148,4.976765039,1.828551806,1.341652944,3.882826826,0.558443867,7.158309775,4.844317252,-0.062471509,2.593164515,-1.353323068,-0.860529804,2.959649581,0.587961871,0.312349383,-0.623761218,-5.645371054,-2.909936074,-6.237705663
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.080164375,2.705007004,-0.137354453,4.703307753,5.143772972,-0.245558612,-1.897715455,0.035773614,6.433278959,6.522950816,1.499349854,-0.99603019,0.321156381,1.549484371,-0.229581478,-2.270368201,-1.824574025,0.412916436,2.457100766,2.743661616,0.79719474,2.629236889,-4.193445912,1.807779085,-7.411405831,-1.227021616,4.380688179,-9.562087857,-1.763278586,-0.621750542,1.118057721,-17.57067839,1.513242215,-2.385138581,-8.195405686,1.210313236,-7.109068253,0.756932644,-2.530594452,4.118554522,-11.61000168,19.55765748,5.170625744,2.968466632,1.59921052,2.013563215,5.624217064,2.809940606,0.423333101,3.707499414,3.193215077,12.21161521,18.01465349,1.984634814,-22.38331483,3.804537567,1.271949466,1.054769013,2.826763051,-4.196551048,1.796879524,1.274825546
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,4.309247268,2.665471142,0.579058534,0.914899532,0.46959427,1.367682715,3.600206336,2.36777709,2.866293565,0.583134535,2.776813514,4.527186774,3.146219438,-6.050364901,-17.25453687,-6.553718704,-7.341767927,-0.404767797,-0.625644105,-1.336134896,-1.700681441,0.557778936,-0.156060548,-0.958842262,2.950893419,-0.250878414,5.26526451,4.337851703,3.550975522,3.729101973,-0.039684874,2.33481037,1.911918004,1.493428261,0.540163417,0.380732463,1.181244427,1.302937571,0.74220719,2.668687099,4.406814716,1.695093638,1.727154356,-2.457255988,1.72634652,3.412532135,2.423101214,1.833120632,1.31749917,2.046016356,2.220085315,1.984211278,2.25436301,2.392428735,-8.061580857,10.80058144,2.240367876
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.807977088,7.368437196,0.583243559,3.600800868,-1.963040277,1.577672299,2.780788899,0.984602063,2.267035143,5.652844588,-1.563991115,-11.35752493,-7.115513727,-10.81746001,-8.831707888,-1.240034985,-1.011662587,1.739978528,1.545832734,-0.395285595,1.196757217,1.999986596,-6.178501365,9.305191413,
Somalia,SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-5.722745454,4.343263772,0.179301665,-8.511834871,-8.361673245,6.298631626,3.228118398,-0.587508301,-4.217334762,1.891588962,0.010824371,7.295623892,-4.489236285,-20.31648299,26.92156504,-3.426102725,20.10041857,-3.397933833,-14.06061652,-11.7855311,4.902240739,3.777360958,-11.58661489,-0.127868505,3.885197226,-0.805273904,1.434738973,-0.587393515,1.598875041,-0.973387623,,,,,,,,,,,,,,,,,,,,,,,,4.094889138,11.24943078,4.515795864,-1.584689373,3.715160735,3.62251847,-0.954716484,0.826441533,1.630966535
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.369582379,7.507882234,3.733553151,-9.095703514,6.471472914,7.062707322,6.47847678,4.610065843,9.28288775,5.847869868,5.521892401,6.871969801,6.10631701,-2.340928202,1.136804338,2.845009607,-0.198378899,3.39452352,-1.126397327,2.311015889,3.88118476,2.645985862,5.067594881,4.893094256,-0.240923959,8.569652351,3.374369807
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.413992818,3.478222673,3.496241909,2.339844041,2.131266151,-1.206257564,-3.729064464,0.327132617,6.547912639,7.379635561,4.99758451,-0.066644191,1.549739477,4.955348262,-2.898486748,2.571211885,0.09720051,-3.361674865,0.894946467,0.845083694,-3.606093221,-4.003426083,-5.263825548,-0.712063708,-1.011375659,-0.926502822,0.216459354,1.456654994,-0.151043349,-0.322996835,-2.15002864,-2.734718026,-3.289803549,-1.510542731,0.705150881,2.37057277,1.686571503,-0.109785874,-0.440846578,0.829200259,1.542471512,3.52245056,1.379999251,3.736890993,3.165368967,3.211323903,3.262558903,2.285011879,0.206830882,3.057763203,1.376957028,-0.053513602,2.231080758,2.042660918,0.098140874,-1.413640783,-0.228250032,-0.032937227,-0.07620817,-4.531356904,1.538762056,0.997398285
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428311416,0.224489691,-9.561710727,-48.3924544,9.010103006,2.384898534,-10.64207441,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.417518927,3.479487281,3.498506816,2.34041166,2.127830009,-1.199252693,-3.727961577,0.330060523,6.541769914,7.378858464,5.00247091,-0.064247262,1.55307314,4.950959938,-2.896263186,2.57856381,0.090629513,-3.346801125,0.904941594,0.837349211,-3.60827223,-4.003791912,-5.261999653,-0.710077422,-1.004632982,-0.92715942,0.217665408,1.45781801,-0.144515621,-0.318322626,-2.147787985,-2.727561919,-3.281652161,-1.514378793,0.702257034,2.375707474,1.695140454,-0.109730709,-0.441108689,0.830273884,1.535262088,3.516904925,1.370169235,3.728509881,3.168174757,3.214311684,3.265265568,2.277823054,0.202477117,3.056622646,1.381657882,-0.053020049,2.228016553,2.04213693,0.099230556,-1.410455754,-0.227838143,-0.03190222,-0.074132298,-4.536928156,1.539897313,1.001791735
Small states,SST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.960490515,2.698110854,3.180174178,6.083744039,3.43664431,7.519742582,5.83430069,3.614322977,-1.522324994,5.302768219,4.606595086,1.603789964,1.40935824,1.525450068,0.603540485,0.276122305,-0.643886332,0.470605219,0.525731351,-6.587589506,3.120775212,4.468280795
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888637964,5.53003712,0.95433327,3.988164765,6.208915741,1.127398055,3.689731271,0.054920259,4.323464103,2.206358273,1.034865885,2.741292857,4.532199208,2.037437197,2.379075585,2.149746502,1.333948268,0.660539495,1.119960636,-0.161398549,-0.969518678
